SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
201,2024-09-29,"3,381.58","3,485.21","3,381.58",(-103.63),(-2.97 %),"4,216.11","2,541.40","36,444,669.00","6,619",123
202,2024-09-26,"3,485.21","3,533.25","3,407.52",(35.15),(1.01 %),"4,216.11","2,541.40","21,064,553.90","3,770",119
203,2024-09-25,"3,450.05","3,466.71","3,353.37",(60.37),(1.78 %),"4,216.11","2,541.40","20,005,588.90","3,635",106
204,2024-09-24,"3,389.68","3,609.86","3,378.15",(-71.96),(-2.07 %),"4,216.11","2,541.40","49,395,596.30","8,986",247
205,2024-09-23,"3,461.65","3,633.24","3,456.44",(-141.84),(-3.93 %),"4,216.11","2,541.40","24,858,317.00","4,497",115
206,2024-09-22,"3,603.49","3,716.85","3,561.75",(2.70),(0.07 %),"4,216.11","2,541.40","25,605,478.60","4,579",90
207,2024-09-18,"3,600.78","3,636.76","3,561.87",(-20.81),(-0.57 %),"4,216.11","2,541.40","15,253,557.00","2,729",96
208,2024-09-16,"3,621.60","3,724.60","3,565.51",(-102.99),(-2.76 %),"4,216.11","2,541.40","30,036,859.30","5,233",157
209,2024-09-15,"3,724.60","3,799.28","3,678.71",(-34.02),(-0.90 %),"4,216.11","2,541.40","15,378,607.60","2,721",126
210,2024-09-12,"3,758.63","3,763.67","3,685.24",(23.79),(0.63 %),"4,216.11","2,541.40","23,968,364.50","3,981",113
211,2024-09-11,"3,734.83","3,780.94","3,681.76",(6.22),(0.16 %),"4,216.11","2,541.40","17,939,563.60","3,025",122
212,2024-09-10,"3,728.60","3,748.69","3,679.06",(29.49),(0.79 %),"4,216.11","2,541.40","23,372,425.20","3,924",140
213,2024-09-09,"3,699.10","3,758.18","3,674.98",(-13.34),(-0.35 %),"4,216.11","2,541.40","34,876,526.40","5,865",206
214,2024-09-08,"3,712.45","3,794.62","3,691.98",(-46.98),(-1.24 %),"4,216.11","2,541.40","16,279,373.50","2,858",96
215,2024-09-05,"3,759.43","3,795.43","3,684.52",(6.37),(0.16 %),"4,216.11","2,541.40","23,360,158.40","3,897",133
216,2024-09-04,"3,753.06","3,878.55","3,749.60",(-103.45),(-2.68 %),"4,216.11","2,541.40","25,994,325.20","4,234",134
217,2024-09-03,"3,856.52","3,918.20","3,815.19",(-15.95),(-0.41 %),"4,216.11","2,541.40","34,660,250.20","5,644",138
218,2024-09-02,"3,872.47","3,872.47","3,744.49",(107.59),(2.85 %),"4,216.11","2,541.40","22,783,997.00","3,769",171
219,2024-09-01,"3,764.87","3,833.09","3,737.87",(-7.22),(-0.19 %),"4,216.11","2,541.40","21,130,221.80","3,606",154
220,2024-08-29,"3,772.09","3,840.47","3,737.87",(-26.49),(-0.69 %),"4,216.11","2,541.40","23,345,076.30","3,851",167
221,2024-08-28,"3,798.59","3,917.92","3,788.73",(-55.39),(-1.43 %),"4,216.11","2,541.40","37,037,348.00","6,065",228
222,2024-08-27,"3,853.98","3,974.27","3,826.43",(-85.20),(-2.16 %),"4,216.11","2,541.40","53,181,782.30","8,717",295
223,2024-08-25,"3,939.18","4,043.09","3,939.12",(-70.84),(-1.76 %),"4,216.11","2,541.40","50,712,078.50","8,033",287
224,2024-08-22,"4,010.03","4,102.24","4,010.03",(-63.31),(-1.55 %),"4,216.11","2,541.40","54,803,803.20","8,572",271
225,2024-08-21,"4,073.34","4,208.78","4,049.93",(-86.95),(-2.09 %),"4,216.11","2,541.40","38,164,506.10","5,858",217
226,2024-08-18,"4,160.29","4,296.24","4,106.46",(-55.81),(-1.32 %),"4,216.11","2,541.40","108,344,217.30","16,354",456
227,2024-08-15,"4,216.11","4,249.73","4,138.78",(75.20),(1.81 %),"4,216.11","2,541.40","89,133,695.80","13,467",421
228,2024-08-14,"4,140.90","4,199.07","4,087.67",(16.10),(0.39 %),"4,140.90","2,541.40","66,185,381.10","10,175",277
229,2024-08-13,"4,124.79","4,281.89","4,076.90",(2.69),(0.06 %),"4,124.79","2,541.40","54,379,500.60","8,434",344
230,2024-08-12,"4,122.10","4,141.41","3,958.34",(163.76),(4.13 %),"4,122.10","2,541.40","102,233,857.70","15,620",586
231,2024-08-11,"3,958.34","3,958.34","3,846.98",(111.94),(2.91 %),"3,958.34","2,541.40","105,509,277.60","17,368",546
232,2024-08-08,"3,846.39","3,887.82","3,770.22",(18.23),(0.47 %),"3,875.45","2,541.40","63,953,892.90","11,187",385
233,2024-08-07,"3,828.15","3,838.30","3,623.45",(200.76),(5.53 %),"3,875.45","2,541.40","53,418,630.00","9,004",338
