SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
210,2024-09-12,21.56,21.60,21.44,(-0.01),(-0.09 %),22.38,17.26,"26,061,536.60","2,574,604",847
211,2024-09-11,21.58,21.67,21.52,(-0.09),(-0.43 %),22.38,17.26,"13,425,740.02","1,314,864",581
212,2024-09-10,21.67,21.76,21.57,(-0.06),(-0.30 %),22.38,17.26,"32,278,936.81","3,143,835",778
213,2024-09-09,21.74,21.97,21.69,(-0.20),(-0.94 %),22.38,17.26,"20,948,689.86","2,046,195",704
214,2024-09-08,21.95,21.97,21.80,(0.04),(0.22 %),22.38,17.26,"23,406,316.94","2,323,978",996
215,2024-09-05,21.90,22.06,21.80,(-0.12),(-0.56 %),22.38,17.26,"17,310,375.76","1,692,828",797
216,2024-09-04,22.02,22.38,21.97,(-0.30),(-1.37 %),22.38,17.26,"23,705,519.43","2,390,724",877
217,2024-09-03,22.33,22.38,22.17,(0.00),(-0.03 %),22.38,17.26,"41,842,318.52","4,072,947","1,377"
218,2024-09-02,22.34,22.34,21.99,(0.18),(0.84 %),22.38,17.26,"42,465,738.89","4,140,459","1,348"
219,2024-09-01,22.15,22.19,21.97,(0.17),(0.80 %),22.38,17.26,"53,897,262.22","5,275,696","1,684"
220,2024-08-29,21.97,22.04,21.86,(0.02),(0.10 %),22.38,17.26,"35,451,857.75","3,519,432","1,291"
221,2024-08-28,21.95,21.95,21.70,(0.20),(0.93 %),22.38,17.26,"63,330,273.80","6,139,462","1,571"
222,2024-08-27,21.74,22.03,21.63,(-0.24),(-1.09 %),22.38,17.26,"47,625,113.54","4,697,294","1,753"
223,2024-08-25,21.98,22.34,21.89,(-0.35),(-1.59 %),22.38,17.26,"43,766,802.84","4,245,228","1,543"
224,2024-08-22,22.34,22.34,22.07,(0.10),(0.49 %),22.38,17.26,"37,438,896.33","3,541,133","1,797"
225,2024-08-21,22.23,22.39,22.05,(-0.14),(-0.64 %),22.38,17.26,"50,331,642.12","4,806,316","1,995"
226,2024-08-18,22.38,22.40,22.01,(0.08),(0.38 %),22.38,17.26,"65,309,089.62","6,386,661","2,369"
227,2024-08-15,22.29,22.29,21.63,(0.49),(2.28 %),22.29,17.26,"68,261,459.73","6,643,916","2,664"
228,2024-08-14,21.79,22.00,21.59,(-0.19),(-0.90 %),22.00,17.26,"48,335,778.97","4,790,062","1,632"
229,2024-08-13,21.99,22.05,21.76,(-0.01),(-0.07 %),22.00,14.83,"92,439,808.26","9,272,060","1,840"
230,2024-08-12,22.00,22.00,21.73,(0.20),(0.93 %),22.00,14.74,"92,853,050.05","9,215,623","2,313"
