SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
197,2024-10-06,"3,355.22","3,360.80","3,131.62",(199.01),(6.30 %),"3,975.49","1,585.22","812,544,135.00","1,024,394","8,334"
198,2024-10-02,"3,156.20","3,251.06","3,089.06",(54.66),(1.76 %),"3,975.49","1,585.22","1,086,385,541.40","1,448,859","12,028"
199,2024-10-01,"3,101.53","3,101.57","2,811.74",(275.51),(9.74 %),"3,975.49","1,585.22","847,458,138.70","1,147,322","9,823"
200,2024-09-30,"2,826.02","2,826.02","2,689.86",(113.75),(4.19 %),"3,975.49","1,585.22","429,562,646.10","607,670","4,181"
201,2024-09-29,"2,712.26","2,768.16","2,694.90",(-52.98),(-1.91 %),"3,975.49","1,585.22","340,159,285.10","521,047","4,205"
202,2024-09-26,"2,765.24","2,857.83","2,736.66",(-58.59),(-2.07 %),"3,975.49","1,585.22","491,347,954.70","686,240","5,429"
203,2024-09-25,"2,823.83","2,830.64","2,652.80",(103.61),(3.80 %),"3,975.49","1,585.22","488,362,218.60","762,815","6,552"
204,2024-09-24,"2,720.22","2,876.37","2,712.14",(-131.46),(-4.60 %),"3,975.49","1,585.22","571,301,713.20","893,012","6,984"
205,2024-09-23,"2,851.68","3,023.80","2,778.07",(-167.96),(-5.56 %),"3,975.49","1,585.22","804,733,418.10","1,147,849","9,758"
206,2024-09-22,"3,019.65","3,145.04","2,999.35",(-5.25),(-0.17 %),"3,975.49","1,585.22","438,772,789.00","575,519","4,822"
207,2024-09-18,"3,024.90","3,112.70","2,994.69",(-83.61),(-2.68 %),"3,975.49","1,585.22","723,400,372.40","966,530","8,842"
208,2024-09-16,"3,108.52","3,298.87","3,099.06",(-186.75),(-5.66 %),"3,975.49","1,585.22","871,577,923.40","1,123,567","9,837"
209,2024-09-15,"3,295.27","3,475.13","3,283.38",(-120.88),(-3.53 %),"3,975.49","1,585.22","981,289,755.30","1,220,456","9,104"
210,2024-09-12,"3,416.16","3,422.39","3,296.55",(111.20),(3.36 %),"3,975.49","1,585.22","840,597,622.90","1,071,577","8,002"
211,2024-09-11,"3,304.95","3,355.76","3,277.65",(14.37),(0.43 %),"3,975.49","1,585.22","859,457,407.40","1,109,911","7,961"
212,2024-09-10,"3,290.58","3,402.20","3,252.47",(-33.23),(-0.99 %),"3,975.49","1,585.22","693,419,354.17","858,521","6,939"
213,2024-09-09,"3,323.82","3,428.56","3,307.12",(-77.34),(-2.27 %),"3,975.49","1,585.22","942,767,068.90","1,149,226","8,006"
214,2024-09-08,"3,401.16","3,531.45","3,377.49",(-42.70),(-1.24 %),"3,975.49","1,585.22","937,666,828.70","999,309","7,902"
215,2024-09-05,"3,443.86","3,512.02","3,374.90",(-19.22),(-0.55 %),"3,975.49","1,585.22","1,350,489,284.60","1,471,829","11,291"
216,2024-09-04,"3,463.09","3,696.91","3,450.70",(-188.19),(-5.15 %),"3,975.49","1,585.22","1,403,310,449.60","1,608,522","12,572"
217,2024-09-03,"3,651.29","3,793.70","3,629.41",(-58.46),(-1.57 %),"3,975.49","1,585.22","1,471,814,582.70","1,673,523","12,941"
218,2024-09-02,"3,709.75","3,718.14","3,391.01",(273.11),(7.94 %),"3,975.49","1,585.22","1,824,112,316.00","2,095,547","14,690"
219,2024-09-01,"3,436.64","3,610.01","3,434.74",(-123.30),(-3.46 %),"3,975.49","1,585.22","1,609,647,075.00","1,727,467","12,051"
220,2024-08-29,"3,559.94","3,641.59","3,501.06",(-34.06),(-0.94 %),"3,975.49","1,585.22","1,514,111,242.30","1,652,828","11,748"
221,2024-08-28,"3,594.01","3,775.84","3,560.97",(-62.02),(-1.69 %),"3,975.49","1,585.22","1,452,508,797.40","1,584,380","12,088"
222,2024-08-27,"3,656.03","3,905.10","3,642.28",(-180.12),(-4.69 %),"3,975.49","1,585.22","2,009,868,581.70","2,247,979","16,341"
223,2024-08-25,"3,836.16","3,994.93","3,763.85",(-139.33),(-3.50 %),"3,975.49","1,585.22","2,216,868,810.80","2,506,065","18,015"
224,2024-08-22,"3,975.49","4,129.51","3,938.56",(48.60),(1.23 %),"3,975.49","1,585.22","2,281,044,907.40","2,578,322","18,214"
225,2024-08-21,"3,926.88","3,950.78","3,738.60",(186.89),(4.99 %),"3,969.90","1,585.22","2,230,384,482.90","2,573,790","17,484"
226,2024-08-18,"3,739.99","3,880.60","3,658.82",(-108.72),(-2.82 %),"3,969.90","1,585.22","3,219,692,001.20","3,941,687","23,403"
227,2024-08-15,"3,848.71","4,093.18","3,813.53",(-121.18),(-3.05 %),"3,969.90","1,585.22","2,742,821,867.90","3,152,493","23,106"
228,2024-08-14,"3,969.90","3,981.86","3,678.21",(282.96),(7.67 %),"3,969.90","1,585.22","3,078,632,680.70","3,474,782","23,309"
229,2024-08-13,"3,686.93","3,814.91","3,581.43",(57.04),(1.57 %),"3,686.93","1,585.22","2,613,579,011.40","2,752,767","18,854"
230,2024-08-12,"3,629.89","3,647.66","3,445.74",(166.61),(4.81 %),"3,629.89","1,585.22","2,360,019,654.40","2,556,672","16,297"
231,2024-08-11,"3,463.27","3,463.27","3,291.36",(116.87),(3.49 %),"3,568.84","1,585.22","1,885,929,156.40","2,210,769","12,374"
232,2024-08-08,"3,346.39","3,446.76","3,270.74",(-14.20),(-0.42 %),"3,568.84","1,585.22","1,438,699,241.60","1,731,253","12,508"
233,2024-08-07,"3,360.59","3,374.28","3,021.80",(238.26),(7.63 %),"3,568.84","1,585.22","2,038,947,664.50","2,490,631","17,297"
